:ID;author:string
6919633;Peter P. Chen
7099007;Colin D. Walter
7100468;Edmund K. Lai
7095642;Premachandran R. Menon
7095795;Arthur D. Friedman
7096119;Darrel Hankerson
7078308;Kenny Fong
6785538;Julio López
6871114;Alfred Menezes
7096844;Patrenahalli M. Narendra
7095359;Keinosuke Fukunaga
6881927;Randal E. Bryant
7100752;Yih-Chyun Jenq
7098239;Rafael C. González
7100775;Ralph E. Warmack
7100850;Gary E. Barnes
7100910;Katherine M. Baumgartner
7100967;James L. Turner
6762543;Viktor K. Prasanna
7002309;Yu-Chen Tsai
7098554;Tein-Hsiang Lin
7101012;K. Wojtek Przytula
6864756;Wei-Ming Lin
7095210;Ching-Chih Han
7001689;Chao-Ju Hou
6949173;Dhiraj K. Pradhan
7000756;Nicholas S. Bowen
7101119;Xiaojing Xiang
6861010;Xin Wang 0001
6766145;Yuanyuan Yang
6755289;Richard J. Lipton
7101132;Jacobo Valdes
6755430;Victor F. Nicola
7001857;Yuan-Chieh Chow
6828626;Ming Ma
6870355;Maurice Herlihy
7096143;T. Koryu Ishii
7096142;Thomas A. Kriz
7101370;M. Danielle Beaudry
6754780;Lawrence Snyder
7101433;H. R. Keshavan
7101434;Mandyam D. Srinath
7100923;Richard Lindaman
7101471;Marius Cohn
6873661;Ari Freund 0001
7101477;Shai Fine
7101479;Yehuda Naveh
7095341;Avi Ziv
7101478;Itai Jaeger
6811743;Yishay Mansour
7001892;Punit Chandra
6766541;Ajay D. Kshemkalyani
7098013;Charles A. Rosen
7096082;David Nitzan
6755015;Mark Smotherman
6755014;Robert Geist
7098864;G. Jack Lipovski
7076900;Ahmed Emam
7101610;Le Huu Nguyen
7100083;Jack J. Stiffler
7101648;Tinghe Fei
6756109;Ching-Nung Yang
7101698;Dong-Jing Lee
7101752;Hugh M. Sierra
7100940;Iiro Hartimo
7040717;Jorma Skyttä
7101766;Klaus Kronlöf
6993406;C. K. Yuen
6878922;Jean-Louis Houle
6878921;Claude Thibeault
6790999;Harry G. Perros
6854261;Y. C. Liu
7034469;Jingtong Hu
6781779;Chun Jason Xue
7045494;Wei-Che Tseng
6763018;Edwin Hsing-Mean Sha
7034466;Shouzhen Gu
6770156;Qingfeng Zhuge
7101817;Sedat Akyürek
6919555;Scott A. Starks
7096466;H. Troy Nagle Jr.
7101851;D. V. Satish Chandra
7097756;Giuseppe Gestri
6809150;Pasqualina Potena
7102016;Patrizia Scandurra
6771662;Raffaela Mirandola
6755440;K. Subramani
6882135;Natarajan Shankar
6754153;Elizabeth Scott
6754154;Adrian Johnstone
7102187;Álvaro García-Pérez
7102188;Pablo Nogueira
6999116;Richard B. Tan
6999889;Gerard Tel
6755197;Edmund M. Clarke
6881992;E. Allen Emerson
6755074;John V. Guttag
6755075;James J. Horning
6979176;Fabiano Cutigi Ferrari
6916112;Awais Rashid
6876527;José Carlos Maldonado
7048856;Stefan Fehrenbach
6897835;James Cheney
6754956;Martin S. Feather
7102584;Philip E. London
7102452;Marieke Huisman
6755357;Joep L. W. Kessels
7102751;Frits D. Schalij
6753710;Antonella Santone
6754157;Gigliola Vaglini
6994613;João P. Cachopo
6761422;António Rito Silva
6806007;Robert Tolksdorf
6808051;Manuel Barbosa
7079539;Bárbara Vieira
6970353;Jorge Sousa Pinto
6881597;Jean-Christophe Filliâtre
6808050;José Bacelar Almeida
6872720;David Harel
7067800;Luca Cardelli
7048109;Laurence Tratt
6881959;Alastair F. Donaldson
7103265;Jeroen Ketema
7049715;Michael W. Godfrey
6876966;Abram Hindle
6993174;Richard C. Holt
6871640;Mark Bickford
7103284;David Guaspari
6980580;Robert L. Constable
7103283;Vincent Rahli
6808425;Luís Soares Barbosa
6969474;Nuno Oliveira 0001
6755198;Michael J. Butler
7102843;Andrew Ireland
6783840;Gudmund Grov
7103360;Maria Teresa Llano
6753770;Gary T. Leavens
7103396;David R. Cok
6950567;Yoonsik Cheon
7103395;Clyde Ruby
7102961;Curtis Clifton
7103399;Georg Jung
6783641;John Hatcliff
6763000;Fabio Martinelli
6753970;Roberto Gorrieri
6782042;Odysseas Papapetrou
6765214;George A. Papadopoulos
7103429;Aristos Stavrou
6753996;Axel van Lamsweerde
7103550;Anne Dardenne
6809379;Stephen Fickas
6786925;Els Laenens
6786926;Dirk Vermeir
6815528;Richard Garner
7103727;Monika Sturm
7103726;Thomas Zerjatke
6874635;László Egri
6755142;Giorgio Levi
7102975;Maurizio Gabbrielli
7103748;Giovanna M. Dore
6754290;Peter G. Harrison
7103764;B. Strulo
7103839;Alice ter Meulen
6815836;Eike Ritter
6855944;David J. Pym
7103788;Edmund Robinson
6754204;Iain A. Stewart
7103997;Massimiliano Menarini
7103996;Michael Meisinger
7103995;Ingolf H. Krüger
7104000;Jörg Hudelmaier
7103713;Md. Aquil Khan
6928323;Mohua Banerjee
6754347;Amílcar Sernadas
6755093;Cristina Sernadas
6755092;José Félix Costa
6785046;Pietro Torasso
6981191;James Worthington
6993709;Z. Liang
6965854;Massimo Franceschet
6754373;Adriano Peron
6754473;Carlo Combi
7104157;Chiaki Sakama
6912797;Marc Pauly
6874807;Douglas A. Cenzer
6902860;Geoffrey LaForte
6829734;Guohua Wu
7104211;Manuel Lamotte-Schubert
6881754;Christoph Weidenbach
7104701;Atanu Bhattacharya
7104700;Ivo Baron
7104698;Jan Kropácek
7104702;Joachim Eberle
7104699;Zuzana Varilová
7104703;Volker Hochschild
7104742;Larry Di Girolamo
7104744;Yizhe Zhan
7014453;Byung-suk Lee
7104743;Guangyu Zhao
7105175;Leonhard Blesius
7105176;Jerry Davis
7105174;Jason Sherba
6797427;Chao Zhou
7105370;Derui Song
6953162;Yuanzhi Zhang
6829040;Dawei Liu
6996711;Shengbo Chen
6796024;Jianhua Zhao
6935166;Junhua Li
7105525;Shusen Wang
6997925;Wanjuan Song
6995131;Guangjian Yan
7104555;Yuri Knyazikhin
7104553;Alexander Marshak
6977329;Yelu Zeng
7104705;Taejin Park
7106005;Guoyong Wen
7104706;Bin Yang 0008
6996550;Baodong Xu
6997150;Xihan Mu
6998812;Kai Yan
7106006;Matti Mottus
7104476;Ranga B. Myneni
6775883;Chi Chen
7106166;Qian Zhang 0006
7106167;Meihong Fang
7106168;Fenge Chen
6996121;Jing M. Chen
6997508;Weimin Ju
7106165;Blowman J. Wang
6826269;Feng Qiu
7106199;Xiaosong Li
7106200;Guoxiong Zheng
6946574;Bin Sun
7106201;Jinying Wang
7106202;Cuicui Ji
7106203;Zhihai Gao
7106274;Xiaoping Xin
6766896;Xin Li
6995028;Tao Che
6929991;Qing Xiao
6983837;Mingguo Ma
7106438;Emmett J. Ientilucci
6802460;Yue Wang
7106796;Heather J. Lynch
7104715;Chandi Witharana
7106838;David Mas
7106837;Belén Ferrer
7106836;Adrián J. Riquelme
6827548;Tian Zhou
7106886;Seyyed Meghdad Hasheminnasab
6996480;Weifeng Xiong
6996297;Ayman W. Habib
6996481;Fangning He
7106979;Erxue Chen
6908161;Guangxing Wang
7092841;Xinyu Song
7106977;Qingwang Liu
6995802;Yong Pang
6794129;Hua Sun
6803934;Liyong Fu
6861020;Qiuyan Wang
7106978;Zengyuan Li
6836467;Lin Yuan
6995077;Jingcheng Zhang
7107003;Chenwei Nie
7107002;Yeyin Shi
7107004;Liguang Wei
6787359;Jihua Wang
6758042;Lihui Wang
7104579;Yanxia Hu
6998094;Yun Du
7104577;Jinliang Huang
7104576;Pengpeng Han
7107878;Michael A. White
7107879;Minoru Gamo
7107880;Ryuichi Hirata
7105080;Cristina Milesi
6782364;Ramakrishna R. Nemani
7105081;Sangram Ganguly
7105078;Hirofumi Hashimoto
7105079;Weile Wang
7108038;Theodoros Nakos
7108037;Carolina Barrientos
6996612;Cristian Mattar
6775383;Waldo Perez
7107022;Ioanna Karagali
6998106;Merete Badger
7107023;Xiaoli Guo Larsén
7108559;Tobias Ahsbahs
7108727;Sebastian Varela
7108735;Ignacio A. Ciampitti
7108732;Nahuel R. Peralta
7108734;Allison Ferguson
7108728;Pruthvidhar Reddy Dhodda
6830832;Ajay Sharda
7108729;William H. Hsu
7108730;P. V. Vara Prasad
7108731;Yared Assefa
7108733;Terry Griffin
7109407;Carl J. Legleiter
7109408;Paul J. Kinzel
7105926;Brandon Overstreet
7106521;Henning Buddenbaum
7109546;Said Nawar
7109547;Jacek Kozak
7105373;Joachim Hill
6861709;Xin Yuan
6841515;Qian Du
6841883;Shuai Wan
6995072;Jingyu Ji
6841882;Shaohui Mei
7110187;Ermann Ripepi
6881548;Salvatore Larosa
7110289;Saverio Teodosio Nilo
7110188;Edoardo Geraldi
7110185;Sabrina Gentile
7110184;Donatello Gallucci
7110288;Angela Cersosimo
6997016;Francesco Di Paola
6997024;Mariassunta Viggiano
6997022;Filomena Romano
6995649;Domenico Cimini
6997021;Elisabetta Ricciardelli
7110408;Gabriel A. Blossom
7110412;Danielle R. Fastring
7110410;Dan M. Holiday
7110411;David S. Mooneyhan
7110413;Tracy R. Holcombe
7110414;Jerry A. Griffith
7110406;Gregory A. Carter
7110407;Kelly L. Lucas
7110409;Cheryl L. Lassitter
7105770;Kaimin Sun
6780898;Ting Bai
6955011;Deren Li
6923176;Wenzhuo Li
6997981;Haigang Sui
6931976;Carol Miller
7105691;Sean A. Parks
7111270;Gregory K. Dillon
7111692;Tamie L. Veith
7111691;Robert Brooks
7111690;Carlington W. Wallace
7057062;Sangchul Lee
7111693;Peter J. A. Kleinman
7107103;Gregory W. McCarty
7108058;Ali M. Sadeghi
7112084;Iwona Malek
6997449;Monika Tomaszewska
7112079;Katarzyna Dabrowska-Zielinska
7112081;Alicja Malinska
7112083;Maciej Bartold
7112082;Martyna Gatkowska
7112080;Maria Budzynska
7112222;Stanislav David
7112221;Marek Halabuk
7112219;Andrej Halabuk
7112220;Matej Mojses
7112237;Kim Blackburn
7112236;Jan Vandrol
7112238;Paul Leinster
7109808;Ros Wright
7109642;Monica Rivas Casado
6997967;Toby W. Waine
6995911;Valerie A. Thomas
7111278;Alicia Peduzzi
7112410;Mark Sanford
7109982;Ross F. Nelson
6995910;Randolph H. Wynne
7112409;James J. Reis
6796467;Jianjun Zhu
6994914;Juan M. Lopez-Sanchez
6994912;J. David Ballester-Berman
7108551;Changcheng Wang
6787796;Qinghua Xie
6998479;Armando Marino
7105130;Kazuo Ouchi
6994982;Irena Hajnsek
7112529;Maria J. Sanjuan-Ferrer
7113487;Qingxu Huang
6887271;Qiang Ren
7113486;Chunyang He
7104560;Yuyu Zhou
6995935;Jian Yang 0011
7113620;Yan Wang 0011
6789547;Bing Sun
7113621;Jingwen Li 0003
6983710;Benjamin F. Zaitchik
7113836;Frank C. Curriero
7113835;Nicole M. DeLuca
7113871;Suzanne Butler
6996498;Agnès Bégué
6995502;Maël Ameline
6997719;Stéphane Dupuy
7113870;Valentine Lebourgeois
7004731;Elodie Vintrou
7105564;Jane Southworth
7113872;Huiping Tsai
7108325;Peter R. Waylen
7113245;Cerian Gibbes
6947317;Mingyue Liu
7108920;Weidong Man
6996512;Mingming Jia
7108919;Chunyan Lu
6996513;Zongming Wang
6788216;Huiying Li
7113947;Lin Li 0006
7112839;Kai Xu 0008
6961973;Guo Zhang
7112836;Qingjun Zhang
7114939;Xavier Haro-Carrión
7105052;Yanchen Bo
6995873;William J. Emery
6998874;Jiage Chen
6995872;Wenzhi Zhao
7104412;Hongsik Yun
6820357;He Huang
7115450;Taejun Jeong
7104411;YongCheol Suh
6759360;Jinsang Hwang
7115466;Patrick Broxton
7115467;Michael Brunke
7115465;William Scheftic
7108315;Xubin Zeng
6996998;Raffaele Casa
6997017;Simone Pascucci
7115516;Fabio Castaldi
6997018;Stefano Pignatti
6997015;Angelo Palombo
7104541;Martin Rutzinger
7105695;Thomas Zieher
6995230;Lorenzo Bruzzone
7116079;Abraham Mejia-Aguilar
7110851;Mehdi Darvishi
7116077;Christian Kofler
7114948;Benni Thiebes
7110852;Romy Schlögel
7116078;Isabella Toschi
7104738;Giovanni Cuozzo
6856568;Fabio Remondino
7116670;Arve Elvebakk
7116671;Tom Grydeland
7105120;Kjell Arild Høgda
7105122;Stein Rune Karlsen
7116978;David Antoine
7110649;Salvatore Marullo
7116977;Vincenzo Vellucci
7116976;Daniele Ciani
7116979;Fabrizio D'Ortenzio
7116975;Marco Bellacicco
7105345;Menghua Wang
6994781;David Doxaran
7117499;Volker Wulfmeyer
6840517;Chang-Hwan Park
7117498;Andreas Behrendt
6996270;Ellsworth LeDrew
6996893;Anna Brook
6996894;Eyal Ben-Dor
7117981;Yunfeng Cao
7107182;Dongdong Wang 0001
6997753;Bo Jiang 0006
6997751;Shunlin Liang
7107184;Tao He 0002
6995147;Gregory P. Asner
6995146;Claire A. Baldeck
7105054;Canbin Hu
6995842;Deliang Xiang
6995840;Sinong Quan
6995841;Boli Xiong
6994815;Gangyao Kuang
7113142;Stefan W. Maier
7105876;Vittorio E. Brando
7104861;Stuart R. Phinn
7105877;Arnold G. Dekker
7113995;Thomas Schroeder
7118642;David Blondeau-Patissier
6996405;Xiaozhen Xiong
7115833;Huazhe Shang
6822785;Chao Yu
7113750;Meng Fan
7106891;Liangfu Chen
6909187;Jinhua Tao
6983266;Zifeng Wang
7118726;Lin Su
7106892;Shenshen Li
7118725;Jianbin Gu
7039263;Yrjö Engeström
7118952;Juhana Kokkonen
7040295;Sami Paavola
7118969;Mohammad Azadfallah
7118983;R. M. Chandrasekaran
6911028;M. Govindarajan
7119018;Peter Bußwolder
6786931;Jingyun Wang
6835476;Atsushi Shimada
6921400;Hiroaki Ogata
7119096;Alessandro Giuliani
7119269;Ingo Westphal
7119270;Lara Gonzalez
7119274;Andoni Laskurain
7119267;Amir Pirayesh
7119268;Marco Seregni
7119271;Carl Hans
7119273;Alessandro Canepa Eugenio
6758015;Guy Doumeingts
7119272;María José Núñez Ariño
6977560;Sergio Gusmeroli
7063712;Parag K. Lala
7119693;Fadi Busaba
7119694;Alvernon Walker
7001891;Carl Tropper
7119757;Hervé Avril
7044277;Chien-In Henry Chen
7119604;Jian Chen 0004
6853787;Anthony Vannelli
6762526;Imed Ben Dhaou
6859156;Keshab K. Parhi
6764385;Sotirios G. Ziavras
7042815;Steffen Tarnick
7000786;Simone Secchi
6926926;Luigi Raffo
6943490;Paolo Meloni
7119725;Giuseppe Tuveri
7120100;Menno Lindwer
7120099;Sebastiano Pomata
6756020;Chin-Jung Chao
6798491;Gavriel Salvendy
7120112;Guangfeng Song
7120460;Swetlana Gaffron
7120459;David Zeltzer
7120519;L. Pimenidis
7120518;L. Huestegge
7120803;Howard Kahn
7120804;Cary L. Cooper
7120870;Ricardo Gouveia Rodrigues
7120868;Danilo Magno Marchiori
7120869;Emerson Wagner Mainardes
6759621;Kim-Phuong L. Vu
6759625;Robert W. Proctor
6884990;Peter J. Thomas
6905593;Hans-Werner Gellersen
7121080;Peter M. A. van Ooijen
7121079;Jonatan T. Prins
7121078;Wiard Jorritsma
7120396;Kristin Due Holmegaard
6885453;Morten Hertzum
6934258;Izak Benbasat
7025461;Lingyun Qiu
6846856;J. J. Po-An Hsieh
7121260;Baoxiang Song
7121063;Kari Lindström
7121269;Jens Gerken
6905632;Hans-Christian Jetter
6898061;Harald Reiterer
7121268;Michael Zöllner
6877447;Ilire Hasani-Mavriqi
6877448;Elisabeth Lex
6877439;Paul Seitlinger
6877438;Dominik Kowald
6877440;Tobias Ley
6969654;Dietrich Albert
7121316;Sebastian Dennerlein
7121315;Dieter Theiler
7039007;Kim Kirsner
7121358;Brook Waters
7121357;Dan Milech
7039135;Geoffrey G. Roy
6773923;Sakari Taipale
6773928;Vesna Dolnicar
6773932;Andraz Petrovcic
7121374;Ajda Rogelj
7038112;Patrick C. Shih
6845481;John M. Carroll
6906901;Kyungsik Han
6777329;Hiroshi Motoda
6857863;Kenichi Yoshida
7121662;Jeff Wilson
7120668;Myounghoon Jeon
7121660;Benjamin K. Davison
7121661;Michael A. Nees
7121659;Thomas M. Gable
7121663;Bruce N. Walker
6787292;Gabriella Pasi
6940813;Patrick Bosc
6940814;Allel HadjAli
7121726;Kenneth A. Kaufman
7121727;James S. Ribeiro
6871509;Ryszard S. Michalski
7121765;Ya-Hui Chang
6780963;Salvatore J. Stolfo
6767955;S. George Djorgovski
6766591;Usama M. Fayyad
7121779;Nicholas Weir
6782432;Parke Godfrey
7121808;Terry Gaasterland
6812724;Keith Decker
6778675;Yiping Ke
6777675;Wilfred Ng
6778674;James Cheng
6994311;Jim Hafner
7000540;Dragutin Petkovic
7121910;William Equitz
7121908;Ron Barber
6865054;Wayne Niblack
7121909;Myron Flickner
6806208;Guido Boella
7121922;Luigi Di Caro
7121923;Alice Ruggeri
6768239;Livio Robaldo
7094067;Channah F. Naiman
7122024;Farzaneh Kazemi
6799291;Ji Liu
7122025;Diman Ghazi
6782299;Diana Inkpen
7122023;Atefeh Farzindar
7122036;Tej Anand
7122041;Chi-Hsiang Lin
6874400;Jyh-Jong Tsay
7122084;Sushil Da Silva
7000158;David Ohsie
6999275;Hasanat M. Dewan
6968200;Marta R. Costa-Jussà
6789639;Rafael E. Banchs
7122104;Alon Y. Levy
7122109;Andy Y. Hwang
6786868;Martin Staudt 0001
6790173;Manfred A. Jeusfeld
6813237;Rainer Gallersdörfer
6776064;Abdelaziz Bouras
7122114;Muhammad Fahad
6941165;Néjib Moalla
7122229;Ashid Metha
6781401;James Geller
6754103;Yehoshua Perl
7084864;Son Dao
6812665;Brad Perry
6871716;Paul B. Losiewicz
6965849;Ronald N. Kostoff
7122336;Gregory F. Cooper
6781430;Vasilis Vassalos
7084704;Dallan Quass
7122337;Anand Rajaraman
6754409;Yehoshua Sagiv
6780081;Yannis Papakonstantinou
7122338;Liliana Patricia Santacruz-Valencia
6834948;Ignacio Aedo
6762612;Carlos Delgado Kloos
6792694;Zhidong Yang
7122344;Javier A. Arroyo-Figueroa
7122345;Sooha Lee
7122343;Tsae-Feng Yu
7122373;Gladys Chow
7122372;Michael Minock
7122374;Chris Larson
7122371;Kuorong Chiang
6926497;Hua Yang
7122891;Karol Osipowicz
7122894;Joseph I. Tracy
7122890;Gaëlle Doucet
7122893;Michael R. Sperling
7122892;Ashwini Sharan
7123861;Przemyslaw Strzelczyk
7123859;Michal Marks
6762870;Ewa Niewiadomska-Szynkiewicz
7123860;Jaroslaw Jantura
7123862;Krzysztof Gozdz
7123884;Monika Kuzmicz
7123885;Bartosz Bober
6877274;Cezary Orlowski
7123895;Miklós Kozlovszky
6762251;Péter Kacsuk
7124109;Eszter Kail
6833464;Jianping Wu
6762304;Ke Xu 0002
7097714;Dan Li 0001
6762062;Jiangchuan Liu
6948231;Yong Cui 0001
6922471;Hui Zhang 0001
6915793;Vyas Sekar
7124312;Junchen Jiang
7100618;Riccardo Melen
7124515;Matteo D'Ambrosio
7124545;Nils Aschenbruck
7124544;Timmy Schuller
6906947;Markus Chimani
7124547;Stefan Schnitter
7124546;Martin Horneffer
6993745;Scott Shenker
6872754;Deborah Estrin
7124577;Ching-Gung Liu
6844630;Lixia Zhang 0001
6909729;Mingjun Xiao
6818577;Kai Han
7124484;Liu Xiang
6829615;Jun Luo
6863960;Clifford A. Shaffer
6783636;Randall B. Smith
7124772;James Begole
7124773;Craig A. Struble
7124787;Canhui Ou
7124788;Laxman H. Sahasrabuddhe
7124789;Keyao Zhu
7048803;Biswanath Mukherjee
6873548;Charles U. Martel
6859001;Richard T. B. Ma
7029958;T. V. Lakshman
6762205;Dipak Ghosal
6770619;Wei Dai
7080615;Scott Jordan
6828176;Sujit Dey
7125572;Hasti A. Pedersen
7124279;Aleksandar Kuzmanovic
7124277;Supranamaya Ranjan
7000494;Antonio Nucci
7125604;Ionut Trestian
6872502;Guoliang Xue
7125669;Ravi Gottapu
6829503;Xi Fang
6910725;Dejun Yang
6879828;Krishnaiyan Thulasiraman
6784290;Jin Xiao
6945512;Ness B. Shroff
7124561;Do Young Eun
7079993;Siva Theja Maguluri
6850308;R. Srikant
6867563;Cheng-Yu Chen
7040826;Cheng-Shang Chang
7040829;Duan-Shin Lee
7042727;George Varghese
7125856;Florin Baboescu
6962838;Vaduvur Bharghavan
7124681;Rayadurgam Srikant
6927291;Songwu Lu
6772916;Aura Ganz
6786065;Xudong Wang
6820014;Zhi Zhang
7125420;Spyridon Antonakopoulos
7029220;Yigal Bejerano
6814841;Yunjie Liu
6819432;Tao Huang 0005
6840082;Jiao Zhang
6819431;Jiang Liu 0010
6861551;Shuo Wang 0006
6843863;Tian Pan
6833610;Shahrokh Valaee
6994591;Michael F. Schwartz
7126202;Rui Zhu 0007
7126203;Hong Vicky Zhao
7124973;Di Niu
6922547;Zongpeng Li
6973826;Bang Liu
7126222;Hyong W. Lee
6945836;Jon W. Mark
7126263;Jeongsik Choi
7079553;Yong-Hwa Kim
6835757;Seong-Cheol Kim
7126262;Woong-Hee Lee
7007309;Jong-Ho Lee
6866069;Manolis Katevenis
7126275;Aggelos Ioannou
7126279;Ammar Metnani
6899992;Brigitte Jaumard
7076890;Lijun Chen 0001
7078329;Steven H. Low
6853261;John C. Doyle
7045827;Daniel P. Heyman
6834497;Moe Z. Win
6829073;Yuan Shen
6841825;Wenhan Dai
6769305;Yiming Zhang
6770068;Xicheng Lu
6763997;Dongsheng Li
6922361;Yongqiang Xiong
6910038;Haitao Wu
7124244;Chuanxiong Guo
6755241;Shmuel Zaks
6972493;Ephraim Korach
7126918;Giorgia Oggioni
7126917;Igor Konnov 0002
7054699;Elisabetta Allevi
7054700;Adriana Gnudi
6899895;Werner Römisch
7054314;René Henrion
7127116;Radoslaw Rudek
7127210;Susan P. Holmes
7127209;Adam Guetz
7126943;Richard L. Church
7127228;Hans Rudolf Heinimann
7127227;Leo Gallus Bont
6756607;Wei Huang
7127321;Shiling Song
6911645;Feng Yang 0005
7021152;Qiong Xia
6902006;Walter Murray
7078944;Aparna Gupta
7127513;Karl-Gustaf Löfgren
7127512;Per-Olov Johansson
7127511;Thomas Aronsson
7127692;Gündüz Ulusoy
6784812;Sule Önsel Sahin
7127753;Funda Sivrikaya-Serifoglu
7127764;Paola Baricelli
6934764;Gautam Mitra
7094617;Bjørn Nygreen
7000532;Miro Kraetzl
7127822;Nigel Bean
7055495;Dirk P. Kroese
7127222;Kin-Ping Hui
7027307;Mercedes Landete
6874499;Antonio M. Rodríguez-Chía
7127925;Juan Francisco Monge
7128129;Hitoshi Takehara
7128376;Steven P. Dirkse
6870144;Michael C. Ferris
7128389;Amir Elalouf
7020596;Eleftherios Iakovou
6807322;Christos Koulamas
6753824;Kavindra Malik
7126960;Vladimir I. Norkin
7092810;Yuri M. Ermoliev
7092811;Tatiana Ermolieva
7128581;Gordon J. MacDonald
7103972;John Franco
7029118;Philippe Galinier
7128967;Michael Coutinho Fernandes
7128966;Zied Boujbel
7129190;Carmen Camacho
7129189;Thierry Bréchet
6855471;Vladimir M. Veliov
6804361;A. Pedro Duarte Silva
7127456;Antonie Stam
7093024;Akio Matsumoto
7046121;Mauro Passacantando
7055730;Massimo Pappalardo
7088857;Giandomenico Mastroeni
6852786;Dimitri P. Bertsekas
7129343;Huizhen Yu
6846072;Rajiv D. Banker
7129519;Sergio Maturana
7025797;F. Vicuña
7129520;Y. Tsai
7129518;L. Neustadter
7046399;Arthur M. Geoffrion
7129729;Ben A. Chaouch
6759433;Surendra M. Gupta
7129742;Olcay Polat
7129741;Can Berk Kalayci
7046036;Suvrajeet Sen
7045885;Julia L. Higle
7130081;Roman Kulikowski
6920778;Alejandra Duenas
6758376;Dobrila Petrovic
7056421;Marco A. López
7056216;Miguel A. Goberna
6822592;Michail Chronopoulos
7130409;Afzal Siddiqui
6901159;Takashi Tsuchiya
7094564;Masakazu Muramatsu
7130528;Giorgos Stamatopoulos
7130527;Paraskevas V. Lekeas
6808067;Joachim Arts
6957521;Simme Douwe Flapper
7130534;Mordechai I. Henig
7130533;Jose Mosquera
7126536;Andrés Weintraub
7130611;Gurami Tsitsiashvili
7130612;M. A. Osipova
7130613;N. V. Koliev
7130614;Dieter Baum
7029693;S. Armagan Tarim
7029694;Steven David Prestwich
7021978;Brahim Hnich
6940220;Roberto Rossi
6971704;George Steiner
7130623;Julian Scott Yeomans
6754345;Wieslaw Kubiak
7130660;José Mairton Figueiredo de França
7130661;João Neiva de Figueiredo
7130662;Jair dos Santos Lapa
7056384;Clemens Puppe
6903721;Klaus Nehring
6872675;Pascal Berthomé
7130790;Madiagne Diallo
7130020;Serigne Gueye
7126548;Carlos Romero
7020607;Francisco Ruiz 0002
7026758;João C. N. Clímaco
7130858;Abdur Rais
7130932;Ana Nobre
7129391;Filipe Alvelos
7130931;João Figueiredo
7131025;Miguel Angel Marca Barrientos
7131123;Rafael M. A. Figueiredo
6774209;Morton E. O'Kelly
7131124;Nelio D. Pizzolato
7131127;Gilles d'Avignon
7131126;Michel Gagnon
7025682;Moutaz Khouja
7028716;Ulrich Pferschy
7005507;Rosario Scatamacchia
6847731;Pierluigi Coppola
7128809;Ennio Cascetta
7131576;Hamed Alibabai
7127841;Hani S. Mahmassani
7131687;Kai-Hsin Tai
7131688;Yen-Chun Kuo
7131671;Jon-Chao Hong
7131672;Ming-Yueh Hwang
6858788;Yi-Hui Lin
7120634;Huei-Tse Hou
7132029;Robby Robson
7120618;Chengjiu Yin
7131723;Hui-Chun Chu
6924591;Gwo-Jen Hwang
7132167;Jaap den Hertog
7132166;Maarten Dolk
6792153;Kazuhisa Miwa
7132176;Ryuichi Nakaike
7132177;Hitoshi Terai
