:START_ID;:END_ID;pages:string;volume:string;year:int;Column1
157681;9046691;182-203;3;1995;157681
157771;9046691;1-14;2;1994;157771
157772;9046691;186-195;6;1998;157772
157799;9046691;37-49;1;1993;157799
157816;9046691;15-24;3;1995;157816
157838;9046691;140-155;4;1996;157838
157864;9046691;33-51;18;2012;157864
157868;9046691;232-250;6;1998;157868
157892;9046691;87-94;1;1993;157892
157898;9046691;172-186;4;1996;157898
157905;9046691;271-281;5;1997;157905
157963;9046691;532-549;11;2006;157963
157996;9046691;76-90;3;1995;157996
158008;9046691;477-485;7;1999;158008
158010;9046691;63-73;2;1994;158010
158043;9046691;196-205;6;1998;158043
158054;9046691;218-227;2;1994;158054
158065;9046691;515-526;23;2017;158065
158073;9046691;369-380;23;2017;158073
158147;9046692;279-291;8;2015;158147
158266;9046692;289-296;3;2010;158266
158374;9046692;567-578;11;2018;158374
158429;9046692;291-307;9;2016;158429
158529;9046693;;10;2004;158529
158643;9046693;;5;1999;158643
158745;9046693;;5;1999;158745
158769;9046693;;12;2006;158769
158896;9046693;;3;1997;158896
159085;9046693;;12;2006;159085
159217;9046693;;16;2010;159217
159496;9046693;;3;1997;159496
159505;9046693;;3;1997;159505
159533;9046694;913-933;13;2013;159533
159857;9046694;1193-1240;16;2016;159857
159929;9046694;675-715;9;2009;159929
159964;9046694;647-671;10;2010;159964
159967;9046694;151-184;14;2014;159967
160628;9046695;2632-2637;182;2011;160628
160701;9046695;122-128;220;2017;160701
160782;9046695;3204-3214;185;2014;160782
160869;9046695;842-849;180;2009;160869
160873;9046695;256-261;169;2005;160873
160886;9046695;116-121;175;2006;160886
160912;9046695;1990-1998;180;2009;160912
160949;9046695;3099-3108;185;2014;160949
161211;9046695;133-138;199;2016;161211
161319;9046695;404-407;169;2005;161319
161377;9046695;1439-1442;185;2014;161377
161465;9046695;215-236;233;2018;161465
161520;9046695;171-190;166;2005;161520
161533;9046695;409-419;178;2008;161533
161789;9046695;71-81;198;2016;161789
161929;9046695;238-244;203;2016;161929
161944;9046695;52-58;214;2017;161944
162165;9046695;235-251;213;2017;162165
162231;9046695;2471-2478;182;2011;162231
162258;9046695;230-244;224;2018;162258
162274;9046695;262-268;164;2004;162274
162530;9046695;114-123;192;2015;162530
162590;9046695;1-18;221;2017;162590
162600;9046695;362-370;224;2018;162600
163060;9046695;799-814;177;2007;163060
163066;9046695;124-130;193;2015;163066
163076;9046695;1595-1605;185;2014;163076
163106;9046695;164-185;224;2018;163106
163306;9046695;13-18;196;2015;163306
163312;9046695;177-189;232;2018;163312
163420;9046695;1-7;160;2004;163420
163493;9046695;195-201;164;2004;163493
163548;9046695;92-112;196;2015;163548
163797;9046695;158-165;160;2004;163797
163882;9046695;375-383;180;2009;163882
163939;9046695;1386-1388;182;2011;163939
164006;9046696;18-30;13;1979;164006
164017;9046696;26-48;16;1982;164017
164032;9046696;17-27;20;1986;164032
164050;9046696;1-2;32;1998;164050
164093;9046696;20-25;13;1979;164093
164196;9046696;71-79;49;2015;164196
164233;9046696;8-16;18;1984;164233
164269;9046696;55-62;19;1985;164269
164276;9046696;18-35;17;1983;164276
164316;9046696;81-92;42;2008;164316
164321;9046696;22-46;25;1991;164321
164328;9046696;9-15;8;1974;164328
164490;9046696;29-53;23;1989;164490
164584;9046696;14-25;15;1981;164584
164586;9046696;55-69;14;1980;164586
164605;9046696;6-14;19;1985;164605
164704;9046696;84-89;26;1992;164704
164739;9046696;43-52;12;1978;164739
164781;9046696;42-57;27;1993;164781
164815;9046696;16-20;15;1981;164815
164875;9046696;8-9;9;1975;164875
164965;9046696;18-25;38;2004;164965
165028;9046696;21-34;27;1993;165028
165087;9046696;106-107;43;2009;165087
165093;9046696;40-47;39;2005;165093
165168;9046696;64-72;46;2012;165168
165183;9046696;3-19;13;1979;165183
165423;9046697;1966-1974;11;2018;165423
165583;9046697;2717-2723;11;2018;165583
165616;9046697;5336-5345;8;2015;165616
165775;9046697;2725-2737;10;2017;165775
165830;9046697;1769-1779;10;2017;165830
165864;9046697;1589-1600;10;2017;165864
165874;9046697;2794-2805;9;2016;165874
165887;9046697;2798-2813;8;2015;165887
166003;9046697;1575-1588;10;2017;166003
166176;9046697;2406-2414;10;2017;166176
166216;9046697;1197-1206;10;2017;166216
166289;9046697;114-129;8;2015;166289
166519;9046697;4480-4491;9;2016;166519
166695;9046697;277-285;10;2017;166695
166708;9046697;1555-1563;8;2015;166708
166834;9046697;572-579;10;2017;166834
166892;9046697;336-346;9;2016;166892
166908;9046697;2674-2684;10;2017;166908
167112;9046697;3200-3212;10;2017;167112
167122;9046697;67-75;8;2015;167122
167241;9046697;4409-4416;10;2017;167241
167339;9046698;3-18;107;2017;167339
167532;9046698;155-170;72;2012;167532
167605;9046698;87-101;;2016;167605
167643;9046698;57-68;95;2016;167643
167677;9046698;45-74;96;2016;167677
167911;9046698;1237-1252;65;2005;167911
167915;9046698;129-139;17;1993;167915
168091;9046698;191-201;24;1995;168091
168157;9046698;234-245;65;2005;168157
168234;9046698;47-61;85;2015;168234
168287;9046698;235-250;22;1994;168287
168591;9046698;146-151;17;1993;168591
168623;9046698;2203-2214;74;2014;168623
168657;9046698;135-145;49;1998;168657
168687;9046698;19-34;40;1997;168687
168733;9046698;274-290;66;2006;168733
168783;9046698;27-36;23;1994;168783
168939;9046698;625-640;71;2011;168939
168973;9046698;758-766;70;2010;168973
169128;9046698;1719-1729;74;2014;169128
169181;9046698;166-181;63;2003;169181
169440;9046698;866-886;63;2003;169440
169498;9046698;13-25;123;2019;169498
169502;9046698;898-910;73;2013;169502
169991;9046698;298-314;17;1993;169991
170046;9046698;323-329;70;2010;170046
170383;9046698;71-78;27;1995;170383
170425;9046698;149-162;102;2017;170425
170539;9046698;58-74;17;1993;170539
170579;9046698;111-134;49;1998;170579
170592;9046698;615-620;71;2011;170592
170657;9046698;67-83;112;2018;170657
170776;9046698;1400-1413;73;2013;170776
170909;9046698;180-203;59;1999;170909
171152;9046699;9-17;19;2006;171152
171156;9046699;209-222;46;2015;171156
171180;9046699;934-949;23;2010;171180
171183;9046699;60-74;66;2017;171183
171226;9046699;985-998;18;2005;171226
171509;9046699;371-381;17;2004;171509
171574;9046699;327-339;72;2018;171574
171740;9046699;115-124;50;2016;171740
171783;9046699;367-377;64;2017;171783
172049;9046699;25-36;20;2007;172049
172109;9046699;820-829;23;2010;172109
172124;9046699;595-603;23;2010;172124
172243;9046699;363-371;18;2005;172243
172262;9046699;423-436;72;2018;172262
172296;9046699;286-298;35;2014;172296
172343;9046699;1338-1348;25;2012;172343
172593;9046699;8-20;61;2017;172593
172756;9046699;307-316;18;2005;172756
172759;9046699;147-167;38;2015;172759
172808;9046699;494-506;25;2012;172808
172924;9046699;150-161;26;2013;172924
172971;9046699;1-17;30;2014;172971
173076;9046699;724-738;26;2013;173076
173135;9046699;717-732;24;2011;173135
173506;9046702;135-141;75;2017;173506
173539;9046702;1055-1059;52;2012;173539
173808;9046702;2532-2541;55;2015;173808
173929;9046702;697-699;47;2007;173929
174035;9046702;438-447;49;2009;174035
174141;9046702;1735-1740;47;2007;174141
174148;9046702;1488-1493;50;2010;174148
174199;9046702;281-285;83;2018;174199
174538;9046702;1144-1149;45;2005;174538
174546;9046702;798-799;48;2008;174546
174749;9046702;1647-1652;42;2002;174749
174901;9046702;1098-1102;;2018;174901
175036;9046702;2339-2343;54;2014;175036
175061;9046702;159-165;63;2016;175061
175443;9046702;195-201;43;2003;175443
175474;9046702;840-846;54;2014;175474
175595;9046702;1677-1682;41;2001;175595
175632;9046702;644-649;;2017;175632
175730;9046702;146-156;83;2018;175730
175818;9046702;89-93;67;2016;175818
175949;9046702;1857-1860;50;2010;175949
176077;9046702;1579-1584;41;2001;176077
176222;9046702;1116-1126;49;2009;176222
176261;9046702;1791-1794;48;2008;176261
176334;9046702;64-70;57;2016;176334
176439;9046702;299-306;78;2017;176439
176451;9046702;561-565;;2017;176451
176556;9046702;100-112;82;2018;176556
176576;9046702;1251-1258;50;2010;176576
176827;9046702;687-693;53;2013;176827
176875;9046702;999;47;2007;176875
176939;9046702;59-64;47;2007;176939
177181;9046702;2086-2092;51;2011;177181
177205;9046702;246-249;;2018;177205
177283;9046702;548-551;47;2007;177283
177329;9046702;1412-1416;48;2008;177329
177379;9046702;360-364;51;2011;177379
177533;9046702;163-167;64;2016;177533
177608;9046702;99-102;49;2009;177608
177990;9046702;213-221;44;2004;177990
178028;9046702;194-198;64;2016;178028
178045;9046702;1581-1586;50;2010;178045
178061;9046702;1003-1007;49;2009;178061
178152;9046702;1847-1848;47;2007;178152
178167;9046702;97-101;;2017;178167
178181;9046702;1564-1568;55;2015;178181
178373;9046702;2845-2857;55;2015;178373
178398;9046702;1113-1118;46;2006;178398
178429;9046702;2403-2408;52;2012;178429
178456;9046702;2314-2320;52;2012;178456
178582;9046702;79-84;80;2018;178582
178614;9046702;1796-1803;50;2010;178614
178796;9046702;21-30;41;2001;178796
178819;9046702;979-983;;2018;178819
178827;9046702;1517-1522;42;2002;178827
178923;9046702;140-144;61;2016;178923
179097;9046702;1349-1353;48;2008;179097
179227;9046702;106-115;73;2017;179227
179397;9046702;556-560;;2017;179397
179552;9046702;141-146;52;2012;179552
179556;9046702;87-90;61;2016;179556
179673;9046702;707-711;43;2003;179673
179835;9046703;253-256;17;1976;179835
179878;9046703;369-378;13;1972;179878
179912;9046703;43-51;50;2009;179912
180026;9046703;135-136;17;1976;180026
180055;9046703;563-568;55;2014;180055
180077;9046703;108;7;1966;180077
180090;9046703;299-304;18;1977;180090
180241;9046703;231-244;55;2014;180241
180333;9046703;32-36;20;1979;180333
180541;9046703;377-380;14;1973;180541
180586;9046703;233-242;32;1991;180586
180652;9046703;299-306;19;1978;180652
180776;9046703;341-354;20;1979;180776
180798;9046703;206-221;2;1961;180798
180921;9046703;1-14;36;1995;180921
181010;9046703;217-228;16;1975;181010
181184;9046703;184-190;17;1976;181184
181428;9046703;23-41;50;2009;181428
181461;9046703;139-177;26;1985;181461
181589;9046703;760-764;20;1979;181589
181615;9046703;163-179;6;1965;181615
181717;9046703;451-457;20;1979;181717
181825;9046703;140-148;39;1998;181825
181861;9046703;129-146;32;1991;181861
182037;9046703;529-545;13;1972;182037
182100;9046703;221-226;50;2009;182100
182196;9046703;351-378;56;2015;182196
182440;9046705;347-370;23;2006;182440
182484;9046705;373-382;24;2007;182484
182507;9046705;1-13;34;2017;182507
182750;9046705;;32;2015;182750
182964;9046705;1850035;35;2018;182964
183012;9046705;625-647;25;2008;183012
183083;9046705;727-752;27;2010;183083
183108;9046705;;31;2014;183108
183165;9046706;195-206;7;2013;183165
183245;9046706;289-299;11;2017;183245
183348;9046706;395-401;9;2015;183348
183349;9046706;49-54;1;2007;183349
183464;9046707;125-145;24;2011;183464
183557;9046707;337-339;24;2011;183557
183605;9046707;343-345;24;2011;183605
183631;9046707;583-593;29;2016;183631
183669;9046707;49-69;21;2008;183669
183711;9046707;95-96;21;2008;183711
183740;9046707;88-97;4;1991;183740
183749;9046707;537-543;29;2016;183749
183764;9046707;137-156;25;2012;183764
183847;9046707;69-82;14;2001;183847
184082;9046707;349-351;24;2011;184082
184087;9046707;49-50;13;2000;184087
184131;9046707;39-59;7;1994;184131
184270;9046709;144-152;13;2006;184270
184475;9046709;37-79;16;2009;184475
184541;9046709;117-124;14;2007;184541
184598;9046709;175-178;16;2009;184598
184620;9046709;117-119;19;2012;184620
184727;9046709;93-104;19;2012;184727
184783;9046709;10-18;23;2016;184783
184813;9046709;5-7;22;2015;184813
184851;9046710;207-230;1;2009;184851
184877;9046711;1-17;4;2012;184877
184921;9046711;363-374;9;2016;184921
185035;9046711;704-731;6;2014;185035
185138;9046711;79-98;9;2016;185138
185147;9046711;255-281;5;2013;185147
185204;9046711;269-279;13;2018;185204
185286;9046712;4037380:1-4037380:13;2016;2016;185286
185384;9046712;6972818:1-6972818:15;2016;2016;185384
185393;9046712;364512:1-364512:11;2015;2015;185393
185561;9046712;2094601:1-2094601:10;2016;2016;185561
185681;9046712;1458962:1-1458962:15;2018;2018;185681
185778;9046712;1965789:1-1965789:16;2019;2019;185778
185790;9046712;4525294:1-4525294:18;2016;2016;185790
185920;9046712;6459251:1-6459251:12;2016;2016;185920
185927;9046712;3837275:1-3837275:13;2018;2018;185927
185971;9046712;145874:1-145874:10;2015;2015;185971
186020;9046712;6347186:1-6347186:21;2018;2018;186020
186298;9046713;404-414;50;2011;186298
186460;9046713;47-58;61;2014;186460
186560;9046713;22-33;57;2014;186560
186563;9046713;88-102;107;2018;186563
186743;9046713;64-76;116;2019;186743
186745;9046713;284-300;43;2007;186745
186840;9046713;77-94;45;2008;186840
186889;9046713;105-116;115;2018;186889
186898;9046713;81-91;48;2009;186898
186913;9046713;105-114;47;2009;186913
187152;9046713;139-152;5;1989;187152
187204;9046713;307-323;22;1998;187204
187240;9046713;192-198;43;2007;187240
187259;9046713;253-269;34;2003;187259
187443;9046713;41-54;39;2005;187443
187531;9046713;292-298;51;2011;187531
187552;9046713;98-110;93;2017;187552
187643;9046713;1151-1170;43;2007;187643
187651;9046713;899-925;52;2012;187651
187678;9046713;169-179;16;1996;187678
187766;9046713;41-56;100;2017;187766
187853;9046713;305-321;29;2000;187853
187938;9046713;179-194;26;1999;187938
188112;9046713;217-226;18;1996;188112
188137;9046713;353-366;35;2003;188137
188153;9046713;842-852;51;2011;188153
188157;9046713;517-528;40;2005;188157
188161;9046713;204-220;42;2006;188161
188225;9046713;858-869;45;2008;188225
188276;9046713;99-124;8;1992;188276
188405;9046713;386-395;49;2010;188405
188486;9046713;235-247;54;2012;188486
188509;9046713;1539-1547;43;2007;188509
188550;9046713;121-134;74;2015;188550
188600;9046713;307-311;37;2004;188600
188976;9046713;57-68;1;1985;188976
189111;9046713;879-897;42;2006;189111
189143;9046713;345-355;20;1997;189143
189188;9046713;1226-1241;43;2007;189188
189194;9046713;110-122;45;2008;189194
189350;9046714;70-83;4;2013;189350
189389;9046714;15-36;8;2017;189389
189457;9046714;34-43;7;2016;189457
189639;9046715;370-386;30;2015;189639
189660;9046715;67-78;32;2016;189660
189766;9046715;16-35;29;2015;189766
189816;9046715;579-595;30;2015;189816
189842;9046715;299-317;32;2016;189842
189935;9046715;199-217;2;1998;189935
189961;9046715;138-149;21;2011;189961
190016;9046715;176-190;25;2013;190016
190090;9046715;333-346;31;2016;190090
190349;9046715;205-218;14;2007;190349
190354;9046715;5-17;9;2005;190354
190636;9046715;311-326;31;2016;190636
190657;9046715;987-1011;34;2017;190657
190683;9046715;686-695;31;2016;190683
190785;9046715;260-278;31;2016;190785
190830;9046715;121-144;22;2011;190830
190855;9046715;33-45;13;2007;190855
190860;9046715;810-828;34;2017;190860
190895;9046715;325-338;22;2011;190895
191253;9046717;38-40;9;2015;191253
191256;9046717;1-3;12;2016;191256
191292;9046717;154-174;5;2012;191292
191308;9046717;1-2;10;2015;191308
191337;9046717;68-74;1;2008;191337
191410;9046718;40-53;38;2014;191410
191537;9046718;87-88;29;2005;191537
191626;9046718;69-70;33;2009;191626
191774;9046718;39-53;31;2007;191774
191924;9046718;9-22;24;2000;191924
191945;9046718;81-82;25;2001;191945
192159;9046718;103-104;35;2011;192159
192202;9046718;93-96;23;1999;192202
192272;9046718;105-106;24;2000;192272
192467;9046719;;5;2008;192467
192515;9046719;;13;2016;192515
192580;9046720;105-128;35;2017;192580
192603;9046720;191-216;40;2018;192603
192679;9046720;313-339;17;2013;192679
192755;9046720;287-300;30;2016;192755
192764;9046720;91-113;7;2009;192764
192852;9046720;25-52;33;2016;192852
192905;9046720;321-354;4;2007;192905
192919;9046720;205-230;22;2014;192919
192995;9046720;259-293;42;2018;192995
193155;9046720;121-151;33;2016;193155
193264;9046721;211-212;45;2018;193264
193280;9046721;87-99;29;2005;193280
193423;9046721;269-279;31;2007;193423
193661;9046721;46-57;39;2015;193661
193712;9046722;257-279;2;1998;193712
193786;9046722;11-27;1;1997;193786
193815;9046722;269-296;3;1999;193815
193829;9046722;599-618;21;2017;193829
193883;9046722;245-268;3;1999;193883
193913;9046722;73-89;12;2008;193913
193983;9046722;113-147;2;1998;193983
194093;9046722;369-392;1;1997;194093
194267;9046723;208-215;5;2010;194267
194437;9046723;190-199;5;2010;194437
194627;9046725;30:1-30:23;14;2011;194627
194791;9046725;2:1-2:39;10;2008;194791
194893;9046725;17:1-17:22;11;2008;194893
194945;9046726;80-94;7;2013;194945
194972;9046726;84-98;3;2009;194972
195084;9046726;1-17;12;2018;195084
195173;9046726;1-25;7;2013;195173
195181;9046726;29-45;11;2017;195181
195206;9046727;2-6;1;2015;195206
195256;9046727;944-951;4;2018;195256
195466;9046728;23-27;8;2014;195466
195474;9046728;25-30;7;2013;195474
195715;9046728;;1;2007;195715
196058;9046729;462-482;55;2000;196058
196088;9046729;247-262;65;2010;196088
196228;9046729;173-188;72;2017;196228
196237;9046729;266-296;58;2003;196237
196343;9046729;531-549;62;2007;196343
196352;9046729;267-277;55;2000;196352
196538;9046729;187-199;68;2013;196538
196619;9046729;109-119;71;2016;196619
196640;9046729;25-37;59;2004;196640
196722;9046729;166-172;54;1999;196722
196759;9046729;1401-1428;62;2007;196759
196928;9046729;180-189;57;2002;196928
197048;9046729;155-169;69;2014;197048
197346;9046730;32;5;1996;197346
197473;9046730;2:1-2:6;2012;2012;197473
197706;9046730;12;5;1996;197706
197729;9046730;6:1-6:9;2010;2010;197729
197855;9046731;27-44;29;2017;197855
198004;9046731;739-759;14;2002;198004
198032;9046731;150-161;30;2018;198032
198055;9046731;129-136;23;2011;198055
198075;9046731;879-896;16;2004;198075
198136;9046731;29-47;20;2008;198136
198167;9046731;25-47;7;1995;198167
198449;9046731;301-322;13;2000;198449
198485;9046731;387-397;24;2012;198485
198626;9046731;363-371;23;2011;198626
198628;9046731;208-218;28;2016;198628
198836;9046731;187-206;17;2005;198836
198980;9046732;25-53;17;2016;198980
199025;9046732;251-257;5;2004;199025
199037;9046732;1-2;11;2010;199037
199128;9046732;293-295;8;2007;199128
199134;9046732;121-122;18;2017;199134
199191;9046732;339-367;14;2013;199191
199330;9046732;311-331;4;2003;199330
199407;9046733;61-81;5;2014;199407
199625;9046735;119-161;5;2011;199625
199694;9046735;137-141;2;2008;199694
199729;9046735;29-62;15;2015;199729
199955;9046736;1016-1029;22;2014;199955
200023;9046736;1659-1663;17;2009;200023
200033;9046736;1613-1626;26;2018;200033
